system:index,TiempoViaje,Visibilidad,layer,.geo
0_129,3.7929702776776484,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94939886198634,25.783601393479003]}"
0_130,10.146211925675376,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.33277453415741,25.96454279602573]}"
0_131,18.254606344576526,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.12896240230756,25.74075389145644]}"
0_132,16.25338506996473,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.10681850647615,25.73394930324888]}"
0_133,9.594017686268863,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.05231491429988,25.690174308207204]}"
0_134,6.404392771440615,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.03879491990583,26.260524546650306]}"
0_135,3.663564514815098,9.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.9514322120667,25.780653927682675]}"
0_136,6.9456259875386035,8.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94825733211665,25.781117674192227]}"
0_137,3.445599580704516,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.9505716055634,25.782277040466127]}"
0_138,7.088847175113609,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94748144853335,25.782357304285092]}"
0_139,8.5507918364241,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94757063055442,25.779650629945646]}"
0_140,6.757125537641506,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.9467100240511,25.78374854381376]}"
0_141,10.563270767937864,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94567997170776,25.77995830791834]}"
0_142,10.58237387593308,6.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94482382430552,25.781429811265976]}"
0_143,10.737949077739701,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94387849488217,25.782972660230467]}"
0_144,10.912300394595494,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94302234747992,25.783980417068545]}"
0_145,7.424325793538519,8.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94576915372885,25.78467603683288]}"
0_146,4.791689778458675,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94808342717559,25.784288095041234]}"
